product_id,product_name,category,sub_category
1505,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings
6888,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
7867,"Tenex Box, Blue",Office Supplies,Storage
5390,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders
7180,Safco Industrial Wire Shelving,Office Supplies,Storage
1817,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings
6510,"SanDisk Note Cards, Premium",Office Supplies,Paper
1483,"Tenex Light Bulb, Durable",Furniture,Furnishings
6066,"Green Bar Note Cards, Premium",Office Supplies,Paper
6001,"OIC Paper Clips, Assorted Sizes",Office Supplies,Fasteners
3617,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders
3533,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders
10178,PNY Rapid USB Car Charger - Black,Technology,Phones
7413,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
5242,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes
7354,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies
3351,"Avery Color Coded Labels, Adjustable",Office Supplies,Labels
7340,"Stanley Pens, Water Color",Office Supplies,Art
3977,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders
2062,"Barricks Coffee Table, Adjustable Height",Furniture,Tables
8231,"SanDisk Flash Drive, USB",Technology,Accessories
1855,"Safco Library with Doors, Mobile",Furniture,Bookcases
6061,Xerox 1888,Office Supplies,Paper
7468,"Acme Shears, Steel",Office Supplies,Supplies
9876,"Nokia Signal Booster, with Caller ID",Technology,Phones
10183,Nokia Lumia 521 (T-Mobile),Technology,Phones
8183,HP Standard 104 key PS/2 Keyboard,Technology,Accessories
6222,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper
6771,"Smead Box, Single Width",Office Supplies,Storage
7642,"Kleencut Scissors, Serrated",Office Supplies,Supplies
4453,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
3841,3M Organizer Strips,Office Supplies,Binders
5123,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners
9967,"Cisco Smart Phone, Full Size",Technology,Phones
1873,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs
6594,Multicolor Computer Printout Paper,Office Supplies,Paper
7996,"SanDisk Flash Drive, Erganomic",Technology,Accessories
2758,"Hoover Coffee Grinder, Red",Office Supplies,Appliances
10200,"Samsung Speaker Phone, with Caller ID",Technology,Phones
9032,"Hewlett Copy Machine, Laser",Technology,Copiers
626,"SAFCO Steel Folding Chair, Red",Furniture,Chairs
5066,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
5372,"Hoover Toaster, White",Office Supplies,Appliances
5716,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels
3845,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders
3361,"Avery 3-Hole Punch, Economy",Office Supplies,Binders
6238,"Green Bar Note Cards, Premium",Office Supplies,Paper
5470,"Kraft Peel and Seal, Recycled",Office Supplies,Envelopes
5237,"GlobeWeis Clasp Envelope, Recycled",Office Supplies,Envelopes
6225,Tops Wirebound Message Log Books,Office Supplies,Paper
2506,"Hamilton Beach Microwave, Black",Office Supplies,Appliances
2677,"Breville Microwave, Black",Office Supplies,Appliances
8746,"Brother Wireless Fax, High-Speed",Technology,Copiers
2609,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances
1751,"Lesro Computer Table, Adjustable Height",Furniture,Tables
9786,"Nokia Speaker Phone, Full Size",Technology,Phones
8104,"Enermax Memory Card, Bluetooth",Technology,Accessories
1163,"Deflect-O Photo Frame, Erganomic",Furniture,Furnishings
4473,"Cameo Manila Envelope, Recycled",Office Supplies,Envelopes
2880,"Boston Markers, Blue",Office Supplies,Art
5781,"Avery Removable Labels, Adjustable",Office Supplies,Labels
3004,"Boston Markers, Blue",Office Supplies,Art
7973,"Logitech Numeric Keypad, USB",Technology,Accessories
8032,"Enermax Mouse, Programmable",Technology,Accessories
2961,"Binney & Smith Pens, Blue",Office Supplies,Art
5275,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper
5951,"Smead Color Coded Labels, Alphabetical",Office Supplies,Labels
4704,Fashion Color Clasp Envelopes,Office Supplies,Envelopes
7681,"Acme Ruler, High Speed",Office Supplies,Supplies
4904,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners
5541,"Smead Round Labels, Alphabetical",Office Supplies,Labels
5950,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels
6324,"Eaton Memo Slips, Recycled",Office Supplies,Paper
3486,"Ibico Binder Covers, Clear",Office Supplies,Binders
6247,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
9476,"Epson Receipt Printer, Red",Technology,Machines
568,Safco Contoured Stacking Chairs,Furniture,Chairs
9632,"Cisco Signal Booster, Cordless",Technology,Phones
1827,"Safco Library with Doors, Pine",Furniture,Bookcases
10277,"StarTech Receipt Printer, White",Technology,Machines
1637,"Advantus Photo Frame, Erganomic",Furniture,Furnishings
704,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs
222,"Dania Floating Shelf Set, Pine",Furniture,Bookcases
9592,"Okidata Inkjet, Wireless",Technology,Machines
1498,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings
623,"Office Star Swivel Stool, Black",Furniture,Chairs
4706,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes
3224,"Stanley Canvas, Water Color",Office Supplies,Art
3553,"Avery Binding Machine, Recycled",Office Supplies,Binders
4498,Quality Park Security Envelopes,Office Supplies,Envelopes
2741,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances
2295,"Acme Trimmer, High Speed",Office Supplies,Supplies
4280,"Ames Clasp Envelope, Recycled",Office Supplies,Envelopes
4155,"Cuisinart Toaster, Black",Office Supplies,Appliances
5320,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
4456,Staples,Office Supplies,Envelopes
9520,"Memorex Numeric Keypad, USB",Technology,Accessories
3651,UniKeep View Case Binders,Office Supplies,Binders
1337,Staples,Furniture,Furnishings
10229,"SanDisk Mouse, Programmable",Technology,Accessories
8801,"Canon Fax and Copier, Color",Technology,Copiers
9912,Samsung Galaxy S4,Technology,Phones
1973,"Hon Wood Table, Adjustable Height",Furniture,Tables
597,Global Executive Mid-Back Manager's Chair,Furniture,Chairs
9299,"Epson Receipt Printer, Wireless",Technology,Machines
693,"Novimex Rocking Chair, Red",Furniture,Chairs
9691,"Samsung Audio Dock, Cordless",Technology,Phones
97,"Safco Classic Bookcase, Metal",Furniture,Bookcases
6798,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage
681,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs
6257,Xerox 1885,Office Supplies,Paper
8113,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories
1349,"Executive Impressions 14""",Furniture,Furnishings
3390,"Ibico Binding Machine, Recycled",Office Supplies,Binders
10043,"Cisco Office Telephone, Cordless",Technology,Phones
1443,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings
7070,"Eldon Folders, Single Width",Office Supplies,Storage
3806,Acco Expandable Hanging Binders,Office Supplies,Binders
8027,"Belkin Router, USB",Technology,Accessories
8640,"Brother Ink, Color",Technology,Copiers
259,"Bush Classic Bookcase, Metal",Furniture,Bookcases
1929,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables
56,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases
7228,"Rogers Trays, Wire Frame",Office Supplies,Storage
6985,"Smead Lockers, Single Width",Office Supplies,Storage
323,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases
8045,"Enermax Numeric Keypad, Erganomic",Technology,Accessories
8623,"Canon Fax and Copier, Color",Technology,Copiers
6091,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper
6436,"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper
7496,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies
3316,Staples,Office Supplies,Art
5514,Avery 52,Office Supplies,Labels
5633,Avery 520,Office Supplies,Labels
2445,"Hoover Stove, White",Office Supplies,Appliances
9655,"Samsung Office Telephone, Full Size",Technology,Phones
5608,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels
1161,"Deflect-O Clock, Black",Furniture,Furnishings
9863,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
6363,Xerox 1970,Office Supplies,Paper
5344,"Hon Round Labels, 5000 Label Set",Office Supplies,Labels
8408,"Logitech Flash Drive, USB",Technology,Accessories
7389,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
3513,"Acco Index Tab, Clear",Office Supplies,Binders
7152,"Eldon Shelving, Wire Frame",Office Supplies,Storage
1471,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings
9383,"Panasonic Printer, Durable",Technology,Machines
1526,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings
1920,"Chromcraft Wood Table, Fully Assembled",Furniture,Tables
8291,Micropad Numeric Keypads,Technology,Accessories
7545,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
8525,"Brother Fax and Copier, High-Speed",Technology,Copiers
8604,"Canon Fax and Copier, Digital",Technology,Copiers
987,"Novimex Bag Chairs, Adjustable",Furniture,Chairs
80,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases
5473,"Kraft Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
3803,"Acco Hole Reinforcements, Recycled",Office Supplies,Binders
267,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases
4513,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes
5692,Avery 489,Office Supplies,Labels
4740,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners
4730,"Enermax Parchment Paper, Recycled",Office Supplies,Paper
4601,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes
3035,"Sanford Pens, Blue",Office Supplies,Art
1572,"Eldon Door Stop, Black",Furniture,Furnishings
4832,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
7165,"Rogers Folders, Industrial",Office Supplies,Storage
3039,Newell 331,Office Supplies,Art
5930,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels
3245,"Stanley Highlighters, Easy-Erase",Office Supplies,Art
6770,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
3559,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders
8599,"Hewlett Fax Machine, Digital",Technology,Copiers
9437,"Konica Phone, Wireless",Technology,Machines
4232,"Elite Trimmer, Steel",Office Supplies,Supplies
6934,"Rogers File Cart, Single Width",Office Supplies,Storage
1104,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings
9606,"Panasonic Phone, Wireless",Technology,Machines
3454,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders
10028,"Apple Office Telephone, with Caller ID",Technology,Phones
4316,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes
4948,"Accos Paper Clips, Metal",Office Supplies,Fasteners
7756,"Fiskars Shears, Steel",Office Supplies,Supplies
5762,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels
5776,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels
7243,"Eldon Box, Single Width",Office Supplies,Storage
2883,"Binney & Smith Markers, Fluorescent",Office Supplies,Art
3493,"Wilson Jones Binder, Recycled",Office Supplies,Binders
2931,"Stanley Pens, Easy-Erase",Office Supplies,Art
5747,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Labels
5627,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
5652,"Smead Round Labels, 5000 Label Set",Office Supplies,Labels
8620,"HP Wireless Fax, Laser",Technology,Copiers
7161,"Eldon Trays, Wire Frame",Office Supplies,Storage
8532,"Brother Fax Machine, High-Speed",Technology,Copiers
8237,"Belkin Keyboard, USB",Technology,Accessories
3899,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders
2454,"Breville Toaster, Black",Office Supplies,Appliances
3614,"Avery Binder, Clear",Office Supplies,Binders
7309,"Tenex Trays, Single Width",Office Supplies,Storage
4667,"Ames Mailers, Security-Tint",Office Supplies,Envelopes
5150,"OIC Clamps, Assorted Sizes",Office Supplies,Fasteners
7446,"Kleencut Ruler, Serrated",Office Supplies,Supplies
4614,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes
6258,"Green Bar Note Cards, Multicolor",Office Supplies,Paper
5142,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners
694,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs
8048,"Belkin Router, Erganomic",Technology,Accessories
1934,"Bevis Computer Table, Adjustable Height",Furniture,Tables
1185,"Rubbermaid Frame, Black",Furniture,Furnishings
6856,"Rogers Shelving, Single Width",Office Supplies,Storage
8821,"Hewlett Personal Copier, Digital",Technology,Copiers
4474,"Kraft Peel and Seal, Recycled",Office Supplies,Envelopes
922,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs
5206,"Fellowes Shelving, Industrial",Office Supplies,Storage
3024,"BIC Highlighters, Blue",Office Supplies,Art
6187,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper
1538,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings
1325,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings
9803,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones
1179,"Rubbermaid Light Bulb, Black",Furniture,Furnishings
5863,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels
3139,"BIC Markers, Water Color",Office Supplies,Art
6330,"Eaton Message Books, Recycled",Office Supplies,Paper
978,"Hon Bag Chairs, Black",Furniture,Chairs
5982,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners
5939,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels
1043,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases
9069,"HP Fax Machine, Digital",Technology,Copiers
24,"Advantus Door Stop, Erganomic",Furniture,Furnishings
8972,"Hewlett Ink, Digital",Technology,Copiers
9445,"Konica Calculator, Wireless",Technology,Machines
6423,"Enermax Note Cards, Premium",Office Supplies,Paper
3483,"Avery Binding Machine, Recycled",Office Supplies,Binders
8050,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories
1534,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings
9143,"StarTech Calculator, Red",Technology,Machines
3148,"Sanford Markers, Easy-Erase",Office Supplies,Art
1420,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings
5557,Avery 509,Office Supplies,Labels
3650,"Acco Index Tab, Durable",Office Supplies,Binders
7937,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories
9644,"Motorola Smart Phone, with Caller ID",Technology,Phones
8946,"Canon Wireless Fax, Digital",Technology,Copiers
138,"Bush Library with Doors, Mobile",Furniture,Bookcases
9189,"Panasonic Calculator, Red",Technology,Machines
9323,"Panasonic Receipt Printer, Red",Technology,Machines
7090,"Eldon Lockers, Blue",Office Supplies,Storage
10052,Jabra Supreme Plus Driver Edition Headset,Technology,Phones
9626,"Motorola Headset, VoIP",Technology,Phones
7160,"Tenex File Cart, Single Width",Office Supplies,Storage
2773,"Cuisinart Toaster, Red",Office Supplies,Appliances
1657,"Tenex Clock, Duo Pack",Furniture,Furnishings
7123,"Rogers Box, Industrial",Office Supplies,Storage
3508,"Ibico Binder, Clear",Office Supplies,Binders
6055,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper
3990,"Acco Binding Machine, Durable",Office Supplies,Binders
1700,"Hon Executive Leather Armchair, Red",Furniture,Chairs
9412,"StarTech Printer, Durable",Technology,Machines
3113,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art
10128,"Cisco Speaker Phone, with Caller ID",Technology,Phones
988,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
8199,"Enermax Memory Card, USB",Technology,Accessories
918,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs
2966,"Binney & Smith Highlighters, Fluorescent",Office Supplies,Art
9821,Panasonic KX T7736-B Digital phone,Technology,Phones
3960,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders
4852,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners
3690,"Avery Binder, Economy",Office Supplies,Binders
5318,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels
9828,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
3356,"Avery 3-Hole Punch, Clear",Office Supplies,Binders
6955,Standard Rollaway File with Lock,Office Supplies,Storage
9730,"Apple Smart Phone, Cordless",Technology,Phones
8800,"Canon Copy Machine, Laser",Technology,Copiers
2679,"Hoover Stove, Black",Office Supplies,Appliances
580,"Hon Executive Leather Armchair, Black",Furniture,Chairs
8383,"Logitech Flash Drive, USB",Technology,Accessories
3505,"Wilson Jones Binder, Recycled",Office Supplies,Binders
5173,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners
9869,"Cisco Office Telephone, VoIP",Technology,Phones
8461,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories
499,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases
5866,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
7059,Rogers Deluxe File Chest,Office Supplies,Storage
9659,Shocksock Galaxy S4 Armband,Technology,Phones
6586,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
7023,File Shuttle I and Handi-File,Office Supplies,Storage
6494,"SanDisk Message Books, Multicolor",Office Supplies,Paper
2717,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances
7144,"Eldon Box, Wire Frame",Office Supplies,Storage
6016,Green Bar Computer Printout Paper,Office Supplies,Paper
282,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases
